Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
PodNet: protein-protein interactions in the podocyte_Mus musculus_WP2310	12/305	0.00000361473029834763321895864385258079209961579181253910064697265625	0.0006253483416141405841492950656856919522397220134735107421875	0.0003174802392790618721547801772686625554342754185199737548828125	0.054924081395277705996971207014212268404662609100341796875	-2.1628647751760206	27.101762598812165	EXT1;NRP1;OLFM1;ZHX3;CFH;LAMB2;COL4A4;COL4A3;SIRPA;F3;SPTBN1;CXCL16
XPodNet - protein-protein interactions in the podocyte expanded by STRING_Mus musculus_WP2309	19/808	0.000011288483993870483329600810928905474384009721688926219940185546875	0.000976453865469796805469371303587422517011873424053192138671875	0.002990427870105343173545708879146332037635147571563720703125	0.129336005382056085100117570618749596178531646728515625	-2.202536981003297	25.09070102464463	NTRK2;NRP1;TCF7L1;ZHX3;CFH;LAMB2;F3;AP2A2;PKD1;CXCL16;EXT1;OLFM1;COL4A4;COL4A3;SIRPA;EPHB2;SPTBN1;PLEC;SNTB2
IL-1 Signaling Pathway_Mus musculus_WP37	4/36	0.0001523947147969303907329152725225185349700041115283966064453125	0.008788095219956319759102569832975859753787517547607421875	0.0012283719677554046957601574519003406749106943607330322265625	0.10625417521084250249696623313866439275443553924560546875	-2.0298784594987267	17.840676064186727	CAPNS1;IRAK1;SIRPA;NFKB1
Complement and Coagulation Cascades_Mus musculus_WP449	4/55	0.000789577550663661553199956788517965833307243883609771728515625	0.0273193832529626916272302850074993330053985118865966796875	0.00516086702168433268667069313551110099069774150848388671875	0.1785659989502779154690870200283825397491455078125	-1.7742416194174884	12.675204309846633	THBD;CFH;F3;C2
Complement and Coagulation Cascades_Homo sapiens_WP558	4/59	0.0010293684469450587772032523758980460115708410739898681640625	0.02968012355358252973847044131616712547838687896728515625	0.00651779458456284467582353414627505117096006870269775390625	0.18792974385489535915638725782628171145915985107421875	-1.7709410626594813	12.181966777961678	THBD;CFH;F3;C2
Focal Adhesion_Mus musculus_WP85	6/185	0.0028441129230928701397684843499291673651896417140960693359375	0.07029021938500949751027491174681927077472209930419921875	0.0257069620301137134743552081772577366791665554046630859375	0.435640962238722562194226384235662408173084259033203125	-1.9556164346978364	11.464809292326635	PDGFRA;COL4A2;LAMB2;COL4A1;COL4A4;SAMD4B
TGF Beta Signaling Pathway_Mus musculus_WP113	3/52	0.007114420758472301230257439641491146176122128963470458984375	0.1297523053932055636661146991173154674470424652099609375	0.027412909120019424147329800689476542174816131591796875	0.435640962238722562194226384235662408173084259033203125	-1.879915862420422	9.297371035235448	SKI;FST;NFKB1
miRNA targets in ECM and membrane receptors_Homo sapiens_WP2911	3/41	0.0036450391475242216628160907276878788252361118793487548828125	0.0788239715652112871158152529460494406521320343017578125	0.01518192383871969954045599848768688389100134372711181640625	0.375210403442644058191746125885401852428913116455078125	-1.617073421786829	9.07887789498973	COL4A2;LAMB2;COL4A1
TGF-beta Receptor Signaling_Homo sapiens_WP560	3/56	0.0087305175383928269872146898933351621963083744049072265625	0.1348089062902020629497457093748380430042743682861328125	0.032847738015223428009736750254887738265097141265869140625	0.435640962238722562194226384235662408173084259033203125	-1.846367491819574	8.753500192768453	SKI;FST;NFKB1
Apoptosis-related network due to altered Notch3 in ovarian cancer_Homo sapiens_WP2864	3/53	0.007500133259722864716156909281608022865839302539825439453125	0.1297523053932055636661146991173154674470424652099609375	0.0287224373092104974525273775043388013727962970733642578125	0.435640962238722562194226384235662408173084259033203125	-1.722867346878708	8.429704777596392	APP;YBX3;NFKB1
Focal Adhesion_Homo sapiens_WP306	5/191	0.01505642094457953529540450432477882714010775089263916015625	0.1348089062902020629497457093748380430042743682861328125	0.08363983677353219181593857456391560845077037811279296875	0.55439889372657280564027360014733858406543731689453125	-1.726029589480273	7.242335129680377	PDGFRA;COL4A2;LAMB2;COL4A1;COL4A4
Alpha6-Beta4 Integrin Signaling Pathway_Mus musculus_WP488	3/64	0.01256170760758105152399277670838273479603230953216552734375	0.1348089062902020629497457093748380430042743682861328125	0.045272397035085509831020544879720546305179595947265625	0.48950779294186208545625049737282097339630126953125	-1.5234564821549608	6.668324675716887	LAMB2;NTN1;PLEC
EBV LMP1 signaling_Mus musculus_WP1243	2/20	0.009841307747882103995618052749705384485423564910888671875	0.1348089062902020629497457093748380430042743682861328125	0.027773335597805405561278035975192324258387088775634765625	0.435640962238722562194226384235662408173084259033203125	-1.3912086015770615	6.429006828333951	IRAK1;NFKB1
Primary Focal Segmental Glomerulosclerosis FSGS_Mus musculus_WP2573	3/68	0.014784469632508144554261519942883751355111598968505859375	0.1348089062902020629497457093748380430042743682861328125	0.052243298187457577752557114081355393864214420318603515625	0.53165238743706833002278244748595170676708221435546875	-1.408195125446839	5.934384914998426	LAMB2;COL4A4;COL4A3
Adipogenesis genes_Mus musculus_WP447	4/128	0.0161908153230811598100036263758738641627132892608642578125	0.1348089062902020629497457093748380430042743682861328125	0.0719859794127597762969372752195340581238269805908203125	0.55439889372657280564027360014733858406543731689453125	-1.4240623675350328	5.871852242466893	GDF10;GADD45B;IL6ST;NR3C1
EBV LMP1 signaling_Homo sapiens_WP262	2/23	0.0129123491824339638178731348716610227711498737335205078125	0.1348089062902020629497457093748380430042743682861328125	0.035254181915272346514722556776177952997386455535888671875	0.435640962238722562194226384235662408173084259033203125	-1.343842280132563	5.845137577642227	IRAK1;NFKB1
TGF-beta Signaling Pathway_Homo sapiens_WP366	4/132	0.0179225713565008513972198755936915404163300991058349609375	0.1348089062902020629497457093748380430042743682861328125	0.078450747470263870742002154656802304089069366455078125	0.55439889372657280564027360014733858406543731689453125	-1.422881592343208	5.722394918774694	SKI;APP;SIK1;SPTBN1
Endoderm Differentiation_Homo sapiens_WP2853	3/71	0.0165881947263012106963397940262439078651368618011474609375	0.1348089062902020629497457093748380430042743682861328125	0.057793155152109206007526864823375944979488849639892578125	0.543613034353160884393219021148979663848876953125	-1.395511439923929	5.720290701743893	EXT1;APP;NR3C1
Adipogenesis_Homo sapiens_WP236	4/130	0.017042908205106989394383987246328615583479404449462890625	0.1348089062902020629497457093748380430042743682861328125	0.0751826205914014888964658211989444680511951446533203125	0.55439889372657280564027360014733858406543731689453125	-1.3757882685411753	5.602238862524962	GDF10;GADD45B;IL6ST;NR3C1
Catalytic cycle of mammalian Flavin-containing MonoOxygenases (FMOs)_Homo sapiens_WP688	2/5	0.000557886671458423209768451300760716549120843410491943359375	0.0241285985405768031719642152665983303450047969818115234375	0.0028331590651539707848005633650245727039873600006103515625	0.129336005382056085100117570618749596178531646728515625	-0.7314986491670752	5.479915853689384	FMO1;FMO2
Hedgehog Signaling Pathway_Mus musculus_WP116	2/22	0.01184768713148652043154474000630216323770582675933837890625	0.1348089062902020629497457093748380430042743682861328125	0.0326816777040179473612369065449456684291362762451171875	0.435640962238722562194226384235662408173084259033203125	-1.2128306617625864	5.379659104479525	SKI;PTCH2
Primary Focal Segmental Glomerulosclerosis FSGS_Homo sapiens_WP2572	3/72	0.0172156263832530347090976619028879213146865367889404296875	0.1348089062902020629497457093748380430042743682861328125	0.059703165622601479800568569089591619558632373809814453125	0.543613034353160884393219021148979663848876953125	-1.3190833825710422	5.358034648999908	LAMB2;COL4A4;COL4A3
SIDS Susceptibility Pathways_Homo sapiens_WP706	4/160	0.0332448313457870125997573040876886807382106781005859375	0.199456830758374337175808932443032972514629364013671875	0.1312571022313933355452064688506652601063251495361328125	0.58001426013628221145523866653093136847019195556640625	-1.419873110698624	4.833043567632771	NTRK2;NR3C1;NFKB1;SPTBN1
