Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Prostaglandin Synthesis and Regulation_Homo sapiens_WP98	4/30	0.000091921490651024478370743897581718329092836938798427581787109375	0.005239524967108394847004060324024976580403745174407958984375	0.000252821880007585001771952537552579087787307798862457275390625	0.014410847160432345426261946386148338206112384796142578125	-2.0199919655462644	18.77496825276628	ANXA1;ANXA3;S100A6;S100A10
Prostaglandin Synthesis and Regulation_Mus musculus_WP374	4/30	0.000091921490651024478370743897581718329092836938798427581787109375	0.005239524967108394847004060324024976580403745174407958984375	0.000252821880007585001771952537552579087787307798862457275390625	0.014410847160432345426261946386148338206112384796142578125	-1.942733098442377	18.05687986337612	ANXA1;ANXA3;S100A6;S100A10
XPodNet - protein-protein interactions in the podocyte expanded by STRING_Mus musculus_WP2309	15/808	0.002138650648053881143939580766755170770920813083648681640625	0.08126872462604749214332144902073196135461330413818359375	0.006696528648664123485600985219434733153320848941802978515625	0.1720232864800334826593797288296627812087535858154296875	-2.1755515005209127	13.37437730064812	ACVRL1;MYOC;CSF1;NPR1;ITSN1;LAMC2;SULF1;TGFBR2;TGFBR3;ZYX;KCP;NDN;ITGA5;TEK;LIMS2
Focal Adhesion_Mus musculus_WP85	6/185	0.003782725776490649359506956983523195958696305751800537109375	0.08393735959027066872994993218526360578835010528564453125	0.00817793885570971927634342790724986116401851177215576171875	0.1720232864800334826593797288296627812087535858154296875	-2.0337882435389276	11.343068371569757	RAP1B;TNXB;ITGA11;ZYX;LAMC2;ITGA5
Focal Adhesion_Homo sapiens_WP306	6/191	0.004417755767908982701686060323709170916117727756500244140625	0.08393735959027066872994993218526360578835010528564453125	0.0094577292482484198732350932914414443075656890869140625	0.1720232864800334826593797288296627812087535858154296875	-2.0433824189752055	11.079471744843024	RAP1B;TNXB;ITGA11;ZYX;LAMC2;ITGA5
miRNA targets in ECM and membrane receptors_Homo sapiens_WP2911	3/41	0.004286442821145759578260747701961008715443313121795654296875	0.08393735959027066872994993218526360578835010528564453125	0.007704393168741707591251621778383196215145289897918701171875	0.1720232864800334826593797288296627812087535858154296875	-1.754392590184256	9.565471332118218	TNXB;SDC2;ITGA11
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway_Mus musculus_WP2841	7/303	0.0111682703032832848777378131899240543134510517120361328125	0.11574389223402677118190950977805186994373798370361328125	0.0237476880377287639933836516092924284748733043670654296875	0.22560303635842327008020902212592773139476776123046875	-2.096028225184141	9.420973061759312	TNXB;CSF1;ITGA11;FGF18;LAMC2;TEK;ITGA5
Integrin-mediated Cell Adhesion_Mus musculus_WP6	4/99	0.00824717373328557636080748949325425201095640659332275390625	0.1007338041045697796249669409007765352725982666015625	0.0150147862620781981368711655022707418538630008697509765625	0.1825619496054013135566407299847924150526523590087890625	-1.6664499463969733	7.995434726317731	RAP1B;ITGA11;ZYX;ITGA5
Integrin-mediated Cell Adhesion_Homo sapiens_WP185	4/101	0.00883629860566401657828716764697674079798161983489990234375	0.1007338041045697796249669409007765352725982666015625	0.016014206105736956964324946284250472672283649444580078125	0.1825619496054013135566407299847924150526523590087890625	-1.6817559532997797	7.95283420071736	RAP1B;ITGA11;ZYX;ITGA5
Glutathione metabolism_Mus musculus_WP164	2/17	0.00799403399282160899430582645663889707066118717193603515625	0.1007338041045697796249669409007765352725982666015625	0.013124399260896806029830230500010657124221324920654296875	0.1825619496054013135566407299847924150526523590087890625	-1.5229483112273159	7.354408416070078	GSTM1;IDH1
Glutathione metabolism_Homo sapiens_WP100	2/23	0.01441247795268348237673894374211158719845116138458251953125	0.1369185405504931007936164633065345697104930877685546875	0.0222213667211259811862245072688892832957208156585693359375	0.22560303635842327008020902212592773139476776123046875	-1.5662646265913371	6.640430932630509	GSTM1;IDH1
Glucuronidation_Mus musculus_WP1241	2/15	0.006236837256676884023998130857080468558706343173980712890625	0.1007338041045697796249669409007765352725982666015625	0.01056283338035293208057030511781704262830317020416259765625	0.1720232864800334826593797288296627812087535858154296875	-1.2621103975001238	6.408090497878501	UGDH;UGP2
