Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
AGE-RAGE signaling pathway in diabetic complications_Homo sapiens_hsa04933	4/101	0.000011427349704053084972882846359620856446781544946134090423583984375	0.00101703412366072466592459289103089759009890258312225341796875	0.000042066311464195838237638269685447767187724821269512176513671875	0.00374390172031342956249222453379843500442802906036376953125	-2.062211928883119	23.46694266353889	THBD;COL4A4;COL4A3;PIK3R1
Small cell lung cancer_Homo sapiens_hsa05222	3/86	0.0002326662542296302114107342529081279280944727361202239990234375	0.007893948725153081269478860804156283847987651824951171875	0.00064706527569769541237409971046190548804588615894317626953125	0.0218317513243277139256548480261699296534061431884765625	-1.8527681986064455	15.500083693561159	COL4A4;COL4A3;PIK3R1
Amoebiasis_Homo sapiens_hsa05146	3/100	0.000362832679991194860524839072013492113910615444183349609375	0.00807302712980408586351810384940108633600175380706787109375	0.0009911605733314518031085160743032247410155832767486572265625	0.0220533227566248012097016584220909862779080867767333984375	-1.7901321553185308	14.180654969705513	COL4A4;COL4A3;PIK3R1
Protein digestion and absorption_Homo sapiens_hsa04974	3/90	0.00026608815927482297632178376289857624215073883533477783203125	0.007893948725153081269478860804156283847987651824951171875	0.000735901730033518513933443738750384000013582408428192138671875	0.0218317513243277139256548480261699296534061431884765625	-1.659984386132154	13.664465049481059	COL15A1;COL4A4;COL4A3
Pathways in cancer_Homo sapiens_hsa05200	4/397	0.00214712251427626697741768424521069391630589962005615234375	0.03821878075411755393275825554155744612216949462890625	0.006625691052126086826035145094238032470457255840301513671875	0.10427190746187438297187810576360789127647876739501953125	-2.003005535653407	12.305718286497012	EDNRA;COL4A4;COL4A3;PIK3R1
Focal adhesion_Homo sapiens_hsa04510	3/202	0.0027606820452874551892474830339097024989314377307891845703125	0.04095011700509725016683404419381986372172832489013671875	0.007029566795182543188780233123225116287358105182647705078125	0.10427190746187438297187810576360789127647876739501953125	-1.7962800576082396	10.584180588562386	COL4A4;COL4A3;PIK3R1
Complement and coagulation cascades_Homo sapiens_hsa04610	2/79	0.005448249890159478740769838367441479931585490703582763671875	0.0651644632305424520435366275705746375024318695068359375	0.01092589618923804455075110553252670797519385814666748046875	0.130334357410611667571487259920104406774044036865234375	-1.628486498762788	8.488422108072232	THBD;CFH
PI3K-Akt signaling pathway_Homo sapiens_hsa04151	3/341	0.0117390506243609422931672980894290958531200885772705078125	0.1084731519266908528198456451718811877071857452392578125	0.028338645967994909036224981946361367590725421905517578125	0.229285408286504288621898695055278949439525604248046875	-1.8596255532026638	8.265727508377642	COL4A4;COL4A3;PIK3R1
ECM-receptor interaction_Homo sapiens_hsa04512	2/82	0.005857479840947636684500565706912311725318431854248046875	0.0651644632305424520435366275705746375024318695068359375	0.01171544785713363179269208558253012597560882568359375	0.130334357410611667571487259920104406774044036865234375	-1.4998494617959217	7.70927997198911	COL4A4;COL4A3
Neurotrophin signaling pathway_Homo sapiens_hsa04722	2/120	0.01218799459850458850873611282850106363184750080108642578125	0.1084731519266908528198456451718811877071857452392578125	0.0237580018506845895565060544640800799243152141571044921875	0.229285408286504288621898695055278949439525604248046875	-1.6460614865017587	7.254693144968795	ARHGDIB;PIK3R1
Axon guidance_Homo sapiens_hsa04360	2/127	0.01357580225951834397568607215589508996345102787017822265625	0.10984058191792113456930479742368333972990512847900390625	0.026364307867460821943605964179369038902223110198974609375	0.229285408286504288621898695055278949439525604248046875	-1.519680914186643	6.533816902527363	UNC5B;EPHA3
Jak-STAT signaling pathway_Homo sapiens_hsa04630	2/158	0.020492443665635858007778580258673173375427722930908203125	0.1519856238534659509387125808643759228289127349853515625	0.039217304475761292914537392562124296091496944427490234375	0.290861674861896235544378441773005761206150054931640625	-1.6511056351310138	6.419001829728481	FHL1;PIK3R1
cGMP-PKG signaling pathway_Homo sapiens_hsa04022	2/167	0.0227254390534988581773490068371756933629512786865234375	0.155581851981646035465445265799644403159618377685546875	0.0433243200584902954375365879968740046024322509765625	0.296604960400433548262100202919100411236286163330078125	-1.6306429560190796	6.170793739054687	EDNRA;PIK3R1
cAMP signaling pathway_Homo sapiens_hsa04024	2/199	0.0314279786952953721357317817819421179592609405517578125	0.1997921502772348756327147611955297179520130157470703125	0.059162345062599465406183441018583835102617740631103515625	0.307965026321035839629303154652006924152374267578125	-1.6085351182835201	5.5656227800498215	EDNRA;PIK3R1
Aldosterone-regulated sodium reabsorption_Homo sapiens_hsa04960	1/39	0.05322164728383949050538603842142038047313690185546875	0.222231587327862023517610623457585461437702178955078125	0.0769102630881513815719330295905820094048976898193359375	0.307965026321035839629303154652006924152374267578125	-1.1448241300024509	3.358101242776997	PIK3R1
Vasopressin-regulated water reabsorption_Homo sapiens_hsa04962	1/44	0.0598441029124327783517145462610642425715923309326171875	0.222231587327862023517610623457585461437702178955078125	0.08612791874977727968332175123578053899109363555908203125	0.307965026321035839629303154652006924152374267578125	-1.1660570469882126	3.28363108354871	ARHGDIB
Non-small cell lung cancer_Homo sapiens_hsa05223	1/56	0.07555625828862323756229812943274737335741519927978515625	0.222231587327862023517610623457585461437702178955078125	0.1079027214588996752553384794737212359905242919921875	0.307965026321035839629303154652006924152374267578125	-1.255763826988206	3.2434844571656107	PIK3R1
Endometrial cancer_Homo sapiens_hsa05213	1/52	0.0703472203167474774421208394414861686527729034423828125	0.222231587327862023517610623457585461437702178955078125	0.10069856897630113934383189189247786998748779296875	0.307965026321035839629303154652006924152374267578125	-1.1899812183817098	3.1585814377235555	PIK3R1
Type I diabetes mellitus_Homo sapiens_hsa04940	1/43	0.058523195429568915237883430791043792851269245147705078125	0.222231587327862023517610623457585461437702178955078125	0.08429125364185974245145871464046649634838104248046875	0.307965026321035839629303154652006924152374267578125	-1.096815718160901	3.113127260927282	CPE
Type II diabetes mellitus_Homo sapiens_hsa04930	1/48	0.0651098845207480902974594982879352755844593048095703125	0.222231587327862023517610623457585461437702178955078125	0.0934404258343433380407105914855492301285266876220703125	0.307965026321035839629303154652006924152374267578125	-1.129738069777953	3.086081653768951	PIK3R1
Carbohydrate digestion and absorption_Homo sapiens_hsa04973	1/45	0.06116322323252722237274525696193450130522251129150390625	0.222231587327862023517610623457585461437702178955078125	0.0879611626435190807615782659922842867672443389892578125	0.307965026321035839629303154652006924152374267578125	-1.0406589109212592	2.907818700529559	PIK3R1
Regulation of lipolysis in adipocytes_Homo sapiens_hsa04923	1/56	0.07555625828862323756229812943274737335741519927978515625	0.222231587327862023517610623457585461437702178955078125	0.1079027214588996752553384794737212359905242919921875	0.307965026321035839629303154652006924152374267578125	-1.1253662080615456	2.9066833476334124	PIK3R1
Acute myeloid leukemia_Homo sapiens_hsa05221	1/57	0.07685411352129756235029844901873730123043060302734375	0.222231587327862023517610623457585461437702178955078125	0.1096953670576912565071125982285593636333942413330078125	0.307965026321035839629303154652006924152374267578125	-1.093449814198088	2.8056241422850996	PIK3R1
mTOR signaling pathway_Homo sapiens_hsa04150	1/60	0.08073714571093415504066115317982621490955352783203125	0.222231587327862023517610623457585461437702178955078125	0.115053254218323852686722830185317434370517730712890625	0.307965026321035839629303154652006924152374267578125	-1.0675476275274374	2.6865439379736884	PIK3R1
VEGF signaling pathway_Homo sapiens_hsa04370	1/61	0.0820279862271753035241061979832011274993419647216796875	0.222231587327862023517610623457585461437702178955078125	0.1168325525726976732432405015060794539749622344970703125	0.307965026321035839629303154652006924152374267578125	-1.0603731075151408	2.6516695101830243	PIK3R1
Glioma_Homo sapiens_hsa05214	1/65	0.0871738914276023180160990477816085331141948699951171875	0.222231587327862023517610623457585461437702178955078125	0.12391657874483617829408643729038885794579982757568359375	0.307965026321035839629303154652006924152374267578125	-1.0078523135199786	2.4590088734405637	PIK3R1
Longevity regulating pathway - multiple species_Homo sapiens_hsa04213	1/64	0.08589002909755914794143194512798800133168697357177734375	0.222231587327862023517610623457585461437702178955078125	0.12215053585081887821406354532882687635719776153564453125	0.307965026321035839629303154652006924152374267578125	-0.9934179650223381	2.4385306932293656	PIK3R1
Colorectal cancer_Homo sapiens_hsa05210	1/62	0.08331707877794013172856324445092468522489070892333984375	0.222231587327862023517610623457585461437702178955078125	0.1186085284796322414369029729641624726355075836181640625	0.307965026321035839629303154652006924152374267578125	-0.9807023646175698	2.4371451365304195	PIK3R1
Staphylococcus aureus infection_Homo sapiens_hsa05150	1/56	0.07555625828862323756229812943274737335741519927978515625	0.222231587327862023517610623457585461437702178955078125	0.1079027214588996752553384794737212359905242919921875	0.307965026321035839629303154652006924152374267578125	-0.939439237805376	2.4264567116742266	CFH
Pancreatic cancer_Homo sapiens_hsa05212	1/66	0.08845601487363495551985437259645550511777400970458984375	0.222231587327862023517610623457585461437702178955078125	0.1256793220483241879659175310735008679330348968505859375	0.307965026321035839629303154652006924152374267578125	-0.9023744792730392	2.188483577354102	PIK3R1
Fc epsilon RI signaling pathway_Homo sapiens_hsa04664	1/68	0.09101505425856092068581659759729518555104732513427734375	0.222231587327862023517610623457585461437702178955078125	0.1291949326351643778654221250690170563757419586181640625	0.307965026321035839629303154652006924152374267578125	-0.8844409283177359	2.1197664198689403	PIK3R1
Renin secretion_Homo sapiens_hsa04924	1/64	0.08589002909755914794143194512798800133168697357177734375	0.222231587327862023517610623457585461437702178955078125	0.12215053585081887821406354532882687635719776153564453125	0.307965026321035839629303154652006924152374267578125	-0.8524915248131676	2.092600317458591	EDNRA
Renal cell carcinoma_Homo sapiens_hsa05211	1/66	0.08845601487363495551985437259645550511777400970458984375	0.222231587327862023517610623457585461437702178955078125	0.1256793220483241879659175310735008679330348968505859375	0.307965026321035839629303154652006924152374267578125	-0.8094322390347107	1.963075422451556	PIK3R1
Central carbon metabolism in cancer_Homo sapiens_hsa05230	1/67	0.0897364017317956730312999980014865286648273468017578125	0.222231587327862023517610623457585461437702178955078125	0.1274387714508435909266381713678129017353057861328125	0.307965026321035839629303154652006924152374267578125	-0.7861564282540966	1.8953278473606057	PIK3R1
Melanoma_Homo sapiens_hsa05218	1/71	0.0948406284392501464086677742670872248709201812744140625	0.222231587327862023517610623457585461437702178955078125	0.13444374357084021287533914801315404474735260009765625	0.307965026321035839629303154652006924152374267578125	-0.7670213884254388	1.8067629009416677	PIK3R1
Prolactin signaling pathway_Homo sapiens_hsa04917	1/72	0.096112366222735889920159024768508970737457275390625	0.222231587327862023517610623457585461437702178955078125	0.136186808528662883777116121564176864922046661376953125	0.307965026321035839629303154652006924152374267578125	-0.7569020092619151	1.7728441113528282	PIK3R1
B cell receptor signaling pathway_Homo sapiens_hsa04662	1/73	0.0973823809638945936395515445838100276887416839599609375	0.222231587327862023517610623457585461437702178955078125	0.1379266135486048872049735791733837686479091644287109375	0.307965026321035839629303154652006924152374267578125	-0.7516190884342279	1.7506035187464302	PIK3R1
Chronic myeloid leukemia_Homo sapiens_hsa05220	1/73	0.0973823809638945936395515445838100276887416839599609375	0.222231587327862023517610623457585461437702178955078125	0.1379266135486048872049735791733837686479091644287109375	0.307965026321035839629303154652006924152374267578125	-0.6932558866999905	1.6146692032221852	PIK3R1
Drug metabolism - cytochrome P450_Homo sapiens_hsa00982	1/69	0.09229197470241101708410269566229544579982757568359375	0.222231587327862023517610623457585461437702178955078125	0.1309478112767147039985360379432677291333675384521484375	0.307965026321035839629303154652006924152374267578125	-0.6600270995185957	1.5727113115683544	FMO2
Taste transduction_Homo sapiens_hsa04742	1/83	0.10998825387471382331039393420724081806838512420654296875	0.222389054638381988837636527023278176784515380859375	0.1551466009251490085762981152583961375057697296142578125	0.307965026321035839629303154652006924152374267578125	-0.697578076701843	1.5398210821223692	ENTPD2
Prostate cancer_Homo sapiens_hsa05215	1/89	0.11747010803983824744900488212806521914899349212646484375	0.222389054638381988837636527023278176784515380859375	0.16532470780925312414666450422373600304126739501953125	0.307965026321035839629303154652006924152374267578125	-0.7052737288985068	1.5103940310581059	PIK3R1
ErbB signaling pathway_Homo sapiens_hsa04012	1/87	0.11498292103588540757908020850663888268172740936279296875	0.222389054638381988837636527023278176784515380859375	0.1619447259744079270493699596045189537107944488525390625	0.307965026321035839629303154652006924152374267578125	-0.6822336389346206	1.475652036324385	PIK3R1
Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750	1/98	0.1285792852120597185017203401002916507422924041748046875	0.222389054638381988837636527023278176784515380859375	0.18037856695856857580650967065594159066677093505859375	0.307965026321035839629303154652006924152374267578125	-0.6979160245247548	1.4315720211463134	PIK3R1
Longevity regulating pathway - mammal_Homo sapiens_hsa04211	1/94	0.1236586228296332468090668044169433414936065673828125	0.222389054638381988837636527023278176784515380859375	0.173719362650817166215944098439649678766727447509765625	0.307965026321035839629303154652006924152374267578125	-0.6438267385377131	1.3457463188688232	PIK3R1
