Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
LUNG (BULK TISSUE)	19/2316	0.000000000003713594036235027626467698029985304956912539608993029105477035045623779296875	0.0000000001968204839204564706651365311597498726492450060732153360731899738311767578125	0.000000000000104763771367096569955751291155882394122607348396769566534203477203845977783203125	0.000000000005552479882456118510577406036130300166601958533618699220824055373668670654296875	-1.613895252154476	42.47614297727972	GDF10;COL15A1;PID1;CFH;UNC5B;DOCK9;SUSD2;FHL1;LTBP4;FMO2;MEOX2;THBD;EDNRA;KLF5;SPOCK2;COL4A4;CDH11;COL4A3;EPHA3
OMENTUM	19/2316	0.000000000003713594036235027626467698029985304956912539608993029105477035045623779296875	0.0000000001968204839204564706651365311597498726492450060732153360731899738311767578125	0.000000000000104763771367096569955751291155882394122607348396769566534203477203845977783203125	0.000000000005552479882456118510577406036130300166601958533618699220824055373668670654296875	-1.5502787693321118	40.80181943213817	GDF10;COL15A1;PID1;ENTPD2;CFH;UNC5B;DOCK9;SUSD2;FHL1;LTBP4;FMO2;MEOX2;THBD;EDNRA;KLF5;SPOCK2;CDH11;CPE;EPHA3
VENTRICLE	16/2316	0.0000000076990792209958114000722454698007191087327782952343113720417022705078125	0.00000027203413247518536591438805850862170387927108095027506351470947265625	0.000000000508273049643548108365940030122474835305723672718158923089504241943359375	0.000000017958981087405365668415935177966435976060211032745428383350372314453125	-1.6338549334622803	30.523947611369508	COL15A1;ENTPD2;CFH;UNC5B;DOCK9;SUSD2;FHL1;LTBP4;FMO2;PIK3R1;MEOX2;THBD;EDNRA;COL4A4;COL4A3;EPHA3
HEART (BULK TISSUE)	15/2316	0.0000000738766915551479590324116387793640381431714558857493102550506591796875	0.00000097886616310571038107883785894802741722742212004959583282470703125	0.00000000626093124299355211076583053553083757503117112719337455928325653076171875	0.0000000829573389696645656744424077340405165870151904528029263019561767578125	-1.6892200393809433	27.738460073344058	COL15A1;ENTPD2;CFH;UNC5B;DOCK9;SUSD2;FHL1;LTBP4;FMO2;MEOX2;THBD;EDNRA;COL4A4;COL4A3;EPHA3
ATRIUM	15/2316	0.0000000738766915551479590324116387793640381431714558857493102550506591796875	0.00000097886616310571038107883785894802741722742212004959583282470703125	0.00000000626093124299355211076583053553083757503117112719337455928325653076171875	0.0000000829573389696645656744424077340405165870151904528029263019561767578125	-1.6648342491844461	27.33802422013788	COL15A1;PID1;CFH;UNC5B;SUSD2;FHL1;LTBP4;FMO2;MEOX2;THBD;EDNRA;COL4A4;CDH11;COL4A3;EPHA3
ADIPOSE (BULK TISSUE)	15/2316	0.0000000738766915551479590324116387793640381431714558857493102550506591796875	0.00000097886616310571038107883785894802741722742212004959583282470703125	0.00000000626093124299355211076583053553083757503117112719337455928325653076171875	0.0000000829573389696645656744424077340405165870151904528029263019561767578125	-1.5519971806038209	25.48514155911765	GDF10;COL15A1;PID1;CFH;DOCK9;SUSD2;FHL1;LTBP4;FMO2;MEOX2;THBD;EDNRA;CDH11;CPE;EPHA3
RESPIRATORY SMOOTH MUSCLE	15/2316	0.0000000738766915551479590324116387793640381431714558857493102550506591796875	0.00000097886616310571038107883785894802741722742212004959583282470703125	0.00000000626093124299355211076583053553083757503117112719337455928325653076171875	0.0000000829573389696645656744424077340405165870151904528029263019561767578125	-1.5519347558786907	25.484116490917387	GDF10;CCBE1;COL15A1;PID1;CFH;UNC5B;SUSD2;CLEC11A;FHL1;LTBP4;FMO2;EDNRA;COL4A4;CDH11;CPE
VALVE	15/2316	0.0000000738766915551479590324116387793640381431714558857493102550506591796875	0.00000097886616310571038107883785894802741722742212004959583282470703125	0.00000000626093124299355211076583053553083757503117112719337455928325653076171875	0.0000000829573389696645656744424077340405165870151904528029263019561767578125	-1.5262783927723416	25.062816727084673	GDF10;COL15A1;PID1;CFH;UNC5B;SUSD2;CLEC11A;LTBP4;FMO2;MEOX2;THBD;COL4A4;CDH11;COL4A3;EPHA3
THYROID (BULK TISSUE)	14/2316	0.0000006181664028213130635460857871532613927456623059697449207305908203125	0.0000065525638699059185371159803878970961932282079942524433135986328125	0.000000066428158507518962798554123562466688923677793354727327823638916015625	0.000000704138480179701000370717789422769783413968980312347412109375	-1.4575750874704074	20.838234125280263	COL15A1;CFH;DOCK9;SUSD2;FHL1;LTBP4;MEOX2;THBD;EDNRA;KLF5;COL4A4;COL4A3;CPE;EPHA3
SKELETAL MUSCLE (BULK TISSUE)	14/2316	0.0000006181664028213130635460857871532613927456623059697449207305908203125	0.0000065525638699059185371159803878970961932282079942524433135986328125	0.000000066428158507518962798554123562466688923677793354727327823638916015625	0.000000704138480179701000370717789422769783413968980312347412109375	-1.3999415692797395	20.014276062436984	GDF10;COL15A1;ENTPD2;CFH;DOCK9;FHL1;LTBP4;FMO2;MEOX2;THBD;EDNRA;COL4A4;COL4A3;EPHA3
RENAL CORTEX	13/2316	0.000004515876310756806227201913539470723435442778281867504119873046875	0.00003989024074501845641867181502249195546028204262256622314453125	0.00000060884693531564693517771531816595853570106555707752704620361328125	0.0000053781479286215472921284415364073794307842035777866840362548828125	-1.328894838176658	16.355919796856867	CCBE1;COL15A1;ENTPD2;UNC5B;SUSD2;LTBP4;MEOX2;EDNRA;KLF5;SPOCK2;COL4A4;CDH11;COL4A3
GASTRIC TISSUE (BULK)	13/2316	0.000004515876310756806227201913539470723435442778281867504119873046875	0.00003989024074501845641867181502249195546028204262256622314453125	0.00000060884693531564693517771531816595853570106555707752704620361328125	0.0000053781479286215472921284415364073794307842035777866840362548828125	-1.2019402863646738	14.793374433875565	COL15A1;ENTPD2;CFH;UNC5B;FHL1;LTBP4;FMO2;MEOX2;THBD;EDNRA;KLF5;CDH11;EPHA3
SUBCUTANEOUS ADIPOSE TISSUE	12/2316	0.0000288022335348223665167644025331128432299010455608367919921875	0.00023484898113009008003941591180563364105182699859142303466796875	0.0000048272566936410852073070960888134806054949876852333545684814453125	0.00003936070842507346178272553682830903198919259011745452880859375	-1.2230781182445822	12.787352200665111	GDF10;THBD;COL15A1;EDNRA;PID1;CFH;DOCK9;FHL1;LTBP4;FMO2;MEOX2;EPHA3
KUPFFER CELL	11/2316	0.000160207013762948672665198390774321524077095091342926025390625	0.000707580977453023331376347204724197581526823341846466064453125	0.00003310509833028942917355907926690861131646670401096343994140625	0.00014621418429211163422277997003817517907009460031986236572265625	-1.3159395796928535	11.500053550076371	CCBE1;EDNRA;PID1;CFH;UNC5B;COL4A4;CDH11;CLEC11A;COL4A3;MEOX2;EPHA3
ADRENAL GLAND	11/2316	0.000160207013762948672665198390774321524077095091342926025390625	0.000707580977453023331376347204724197581526823341846466064453125	0.00003310509833028942917355907926690861131646670401096343994140625	0.00014621418429211163422277997003817517907009460031986236572265625	-1.2919359561882096	11.290284834278868	COL15A1;EDNRA;PID1;CFH;UNC5B;SUSD2;COL4A4;CDH11;COL4A3;MAP6;FMO2
OSTEOBLAST	11/2316	0.000160207013762948672665198390774321524077095091342926025390625	0.000707580977453023331376347204724197581526823341846466064453125	0.00003310509833028942917355907926690861131646670401096343994140625	0.00014621418429211163422277997003817517907009460031986236572265625	-1.2888961316791372	11.26371967492305	GDF10;EDNRA;PID1;CFH;UNC5B;COL4A4;CDH11;CLEC11A;FHL1;MEOX2;EPHA3
TRACHEA (BULK TISSUE)	11/2316	0.000160207013762948672665198390774321524077095091342926025390625	0.000707580977453023331376347204724197581526823341846466064453125	0.00003310509833028942917355907926690861131646670401096343994140625	0.00014621418429211163422277997003817517907009460031986236572265625	-1.2811063995254237	11.195644864885523	GDF10;THBD;EDNRA;CFH;UNC5B;COL4A4;CDH11;COL4A3;FMO2;MEOX2;EPHA3
GRANULOSA CELL	11/2316	0.000160207013762948672665198390774321524077095091342926025390625	0.000707580977453023331376347204724197581526823341846466064453125	0.00003310509833028942917355907926690861131646670401096343994140625	0.00014621418429211163422277997003817517907009460031986236572265625	-1.2592340676747258	11.004501600080935	THBD;CCBE1;COL15A1;EDNRA;KLF5;CFH;UNC5B;SPOCK2;COL4A4;CDH11;COL4A3
PERICARDIUM	11/2316	0.000160207013762948672665198390774321524077095091342926025390625	0.000707580977453023331376347204724197581526823341846466064453125	0.00003310509833028942917355907926690861131646670401096343994140625	0.00014621418429211163422277997003817517907009460031986236572265625	-1.2470691794149726	10.898192109450287	THBD;EDNRA;CFH;UNC5B;SUSD2;COL4A4;CDH11;CLEC11A;FMO2;MEOX2;EPHA3
SPINAL CORD	11/2316	0.000160207013762948672665198390774321524077095091342926025390625	0.000707580977453023331376347204724197581526823341846466064453125	0.00003310509833028942917355907926690861131646670401096343994140625	0.00014621418429211163422277997003817517907009460031986236572265625	-1.0780257610461195	9.42091428185921	GDF10;EDNRA;ENTPD2;UNC5B;SPOCK2;SUSD2;CDH11;CPE;MAP6;MEOX2;EPHA3
SPINAL CORD (BULK)	11/2316	0.000160207013762948672665198390774321524077095091342926025390625	0.000707580977453023331376347204724197581526823341846466064453125	0.00003310509833028942917355907926690861131646670401096343994140625	0.00014621418429211163422277997003817517907009460031986236572265625	-1.0445492308944557	9.128361420500076	GDF10;EDNRA;ENTPD2;UNC5B;SPOCK2;SUSD2;CDH11;CPE;MAP6;MEOX2;EPHA3
