Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
transforming growth factor beta-activated receptor activity (GO:0005024)	3/7	0.0000171776392598818814492524220671754164868616499006748199462890625	0.001669065449346119299478541364578632055781781673431396484375	0.0000721466113911372448029568626992613644688390195369720458984375	0.0069621479992447443674308260597172193229198455810546875	-3.0194591255784755	33.12920980897011	ACVRL1;TGFBR3;TGFBR2
transforming growth factor beta binding (GO:0050431)	4/20	0.00001729601501913077048699050874969174174111685715615749359130859375	0.001669065449346119299478541364578632055781781673431396484375	0.000049061382264744594580187231347423448823974467813968658447265625	0.0069621479992447443674308260597172193229198455810546875	-2.2250311750026843	24.39754343885566	ACVRL1;TGFBR3;VASN;TGFBR2
transmembrane receptor protein serine/threonine kinase activity (GO:0004675)	3/15	0.00021303116216570816272672661551013106873142533004283905029296875	0.010278753574495418099399302036545122973620891571044921875	0.00046651502238917951469188150070976917049847543239593505859375	0.0225093498302779103370507840509162633679807186126708984375	-2.5059607123095056	21.185572545913043	ACVRL1;TGFBR3;TGFBR2
protein homodimerization activity (GO:0042803)	16/665	0.00008935252224070403155586905796781138633377850055694580078125	0.005748345597485292335360185234094387851655483245849609375	0.0002290340915613112431244158262444443607819266617298126220703125	0.01473452655711102350644114977740173344500362873077392578125	-2.1919157519125596	20.435057586594493	CADM3;GSTM1;CSF1;CPQ;IDH1;QPRT;DPP4;GLIPR2;S100A16;S100A13;S100A6;SNX9;NBL1;XDH;S100A11;S100A10
dipeptidase activity (GO:0016805)	2/11	0.0033361943857213760718238848568262255867011845111846923828125	0.08048568955552819204068981662203441374003887176513671875	0.005431652144867914026871158483800172689370810985565185546875	0.1383130525892786455433025594174978323280811309814453125	-2.8336905283271676	16.16032321615719	ACE;CPQ
arylsulfatase activity (GO:0004065)	2/13	0.004681915581066709540480896833969381987117230892181396484375	0.09036097071458749907524321542950929142534732818603515625	0.007230019068034636807451587259265579632483422756195068359375	0.139539368013068487694994246339774690568447113037109375	-2.7518590128648146	14.761103670790684	ARSI;SULF1
calcium ion binding (GO:0005509)	8/285	0.0021296060857571397044452066182884664158336818218231201171875	0.068502329091854663456473417681991122663021087646484375	0.0038388253970997217312532967525839922018349170684814453125	0.12348221694004103687891671370380208827555179595947265625	-2.060934587712414	12.678495014161335	CLEC3B;ANXA1;S100A16;ITSN1;S100A13;S100A6;ASPN;FBN1
nerve growth factor binding (GO:0048406)	1/7	0.054681783813781408010168405553486081771552562713623046875	0.297981724397738789722467345200129784643650054931640625	0.067170094018855319717431484605185687541961669921875	0.351994441655095025023314292411669157445430755615234375	-4.3477600062034565	12.635567280031987	PCSK6
uridylyltransferase activity (GO:0070569)	1/7	0.054681783813781408010168405553486081771552562713623046875	0.297981724397738789722467345200129784643650054931640625	0.067170094018855319717431484605185687541961669921875	0.351994441655095025023314292411669157445430755615234375	-4.250861304798844	12.353957885953482	UAP1
sulfuric ester hydrolase activity (GO:0008484)	2/17	0.00799403399282160899430582645663889707066118717193603515625	0.1186806585088131249516862908421899192035198211669921875	0.01151307580560566486138629471724925679154694080352783203125	0.1709248946524533352420149867612053640186786651611328125	-2.4292233654025694	11.730864817488953	ARSI;SULF1
transcriptional repressor activity, RNA polymerase II activating transcription factor binding (GO:0098811)	2/13	0.004681915581066709540480896833969381987117230892181396484375	0.09036097071458749907524321542950929142534732818603515625	0.007230019068034636807451587259265579632483422756195068359375	0.139539368013068487694994246339774690568447113037109375	-2.0097681512246233	10.780492712668401	LMO2;KLF4
BMP receptor activity (GO:0098821)	1/7	0.054681783813781408010168405553486081771552562713623046875	0.297981724397738789722467345200129784643650054931640625	0.067170094018855319717431484605185687541961669921875	0.351994441655095025023314292411669157445430755615234375	-3.588667729800253	10.42947459861445	ACVRL1
cadherin binding involved in cell-cell adhesion (GO:0098641)	2/20	0.01099435121553488971246625993671841570176184177398681640625	0.1414606523065488896673258523151162080466747283935546875	0.0152935469136925399069593112244547228328883647918701171875	0.19677697028951068869417895257356576621532440185546875	-2.052860393902854	9.259167456412714	ANXA1;S100A11
