Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
scavenger receptor activity (GO:0005044)	5/22	0.00000054500941628652936252717731147043878081603907048702239990234375	0.000106276836175873222304667786719534205985837616026401519775390625	0.0000021294523504065553283493006375692857545800507068634033203125	0.0004152432083292782890281136243260107221431098878383636474609375	-2.371678362860746	34.20544287854164	COLEC12;SCARA3;LRP1;SCARF2;CXCL16
vascular endothelial growth factor-activated receptor activity (GO:0005021)	2/8	0.001538974933571231849815941217229919857345521450042724609375	0.033344456894043354722168004400373320095241069793701171875	0.0027666079678617268820806085471986079937778413295745849609375	0.0599431726370040773854697135902824811637401580810546875	-3.1297988085552335	20.27057612343441	NRP1;PDGFRA
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	6/62	0.0000072736346431977581629738614787950012896544649265706539154052734375	0.0007091793777117814424892916491671712719835340976715087890625	0.00001694914160912079845720291937372081747525953687727451324462890625	0.0016525413068892778716001412675495885196141898632049560546875	-1.6789491238639933	19.864074276974247	NRP1;NTRK2;PDGFRA;EPHB2;EPHA3;DDR2
MAP kinase kinase kinase activity (GO:0004709)	5/79	0.0003301020216465411455213085911708503772388212382793426513671875	0.01072831570351258888285084225344689912162721157073974609375	0.000567551862941974185998439406120041894610039889812469482421875	0.01844543554561416109915938932317658327519893646240234375	-2.208795570451922	17.705945598166572	NTRK2;PDGFRA;EPHB2;EPHA3;DDR2
platelet-derived growth factor binding (GO:0048407)	2/12	0.003556357488906993456756477911540059722028672695159912109375	0.0533453623336049009839854306846973486244678497314453125	0.005478732391334025127183071646186363068409264087677001953125	0.08218098587001036736676695682035642676055431365966796875	-2.6287957535813944	14.823827716807045	PDGFRA;COL4A1
metalloendopeptidase inhibitor activity (GO:0008191)	2/13	0.004182214254896001077999034833965197321958839893341064453125	0.058252269978908588488053510445752181112766265869140625	0.006288648985061477680869046480438555590808391571044921875	0.08759189657764200609424420918003306724131107330322265625	-2.4010940780307988	13.150586843730515	SPOCK2;COL4A3
transmembrane-ephrin receptor activity (GO:0005005)	2/18	0.00800338023131942112586845183841433026827871799468994140625	0.07093905205033122773894405099781579338014125823974609375	0.0110863691218688505124578824734271620400249958038330078125	0.098265544489292089291865295308525674045085906982421875	-2.7126868755627984	13.096557359718181	EPHB2;EPHA3
transmembrane receptor protein kinase activity (GO:0019199)	5/63	0.00011340862623479468847438600409560649495688267052173614501953125	0.00552240743190380960203622606741191702894866466522216796875	0.0002120208306676531445460198721519873288343660533428192138671875	0.0101338255353868138264328280229165102355182170867919921875	-1.390436119274533	12.631435140921486	NTRK2;PDGFRA;EPHB2;EPHA3;DDR2
ephrin receptor activity (GO:0005003)	2/18	0.00800338023131942112586845183841433026827871799468994140625	0.07093905205033122773894405099781579338014125823974609375	0.0110863691218688505124578824734271620400249958038330078125	0.098265544489292089291865295308525674045085906982421875	-2.5963078636054355	12.534692140662733	EPHB2;EPHA3
protein kinase binding (GO:0019901)	14/496	0.0000246178699554679253336773869786924251457094214856624603271484375	0.00160016154710541512636023941951179949683137238025665283203125	0.00005341657342722324459081961744999489383189938962459564208984375	0.0034720772727695110339285466949377223500050604343414306640625	-1.1023427864027537	11.698103491799781	NTRK2;PDGFRA;OSR1;NR3C1;AP2A2;PKD1;SKI;RHOJ;DACT3;SIK1;EPHB2;EPHA3;DACT1;DDR2
cadherin binding (GO:0045296)	8/314	0.002700640374491408181312213088176577002741396427154541015625	0.0438854060854853844642065041625755839049816131591796875	0.004359974484096216205963880696572232409380376338958740234375	0.07084958536656350835958306788597838021814823150634765625	-1.9559571857917575	11.568051782312894	FMNL2;DOCK9;TNKS1BP1;ESYT2;FXYD5;CLINT1;SPTBN1;PLEC
transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)	6/176	0.0022186465006038750928663016992459233733825385570526123046875	0.039330551601614145706964364990199101157486438751220703125	0.0034583199314482137610993195409037070930935442447662353515625	0.0613065806029456095149754446538281626999378204345703125	-1.8728275713306248	11.444583259694467	NFIB;EBF2;TCF4;MEOX2;NR3C1;MEOX1
lipoprotein transporter activity (GO:0042954)	2/15	0.005574491262786411549523535313710453920066356658935546875	0.06394269389666766556512556007874081842601299285888671875	0.0080606460799107215731140740899718366563320159912109375	0.09246035209309357016937980233706184662878513336181640625	-2.202961234420534	11.43238676862648	LRP1;MIA3
low-density lipoprotein receptor activity (GO:0005041)	2/14	0.00485517128027828336056526126185417524538934230804443359375	0.063117226643617685422071872380911372601985931396484375	0.0071495721020757053987271234518630080856382846832275390625	0.09246035209309357016937980233706184662878513336181640625	-2.1245024946857765	11.318735095274223	LRP1;CXCL16
ankyrin binding (GO:0030506)	2/19	0.00890094418595284604667217109863486257381737232208251953125	0.07232017151086687911654138360972865484654903411865234375	0.01218969259999849556741491340972061152569949626922607421875	0.09904125237498777323263965399746666662395000457763671875	-2.362647128908999	11.155469768515157	SPTBN1;PLEC
mitogen-activated protein kinase kinase binding (GO:0031434)	5/66	0.0001416001905616361589319851521651116854627616703510284423828125	0.00552240743190380960203622606741191702894866466522216796875	0.00025984168039453370453728542344151719589717686176300048828125	0.0101338255353868138264328280229165102355182170867919921875	-1.2557003282295385	11.128647964875704	NTRK2;PDGFRA;EPHB2;EPHA3;DDR2
lipoprotein particle receptor activity (GO:0030228)	2/16	0.0063394452191962262499469460408363374881446361541748046875	0.068677323207959106721176567589282058179378509521484375	0.00902102547027621749775594395259759039618074893951416015625	0.09561096228888488202102280411054380238056182861328125	-2.0848624971843317	10.551414083271927	LRP1;CXCL16
transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)	8/281	0.00135243451498554532498597158252096051000989973545074462890625	0.033344456894043354722168004400373320095241069793701171875	0.00225364256315394202723201289018106763251125812530517578125	0.05981879447968739549335026595144881866872310638427734375	-1.5926900414417255	10.521069863689338	NFIB;BHLHE41;EBF2;TCF4;MEOX2;NR3C1;MEOX1;FOSL2
phosphatidylethanolamine binding (GO:0008429)	1/7	0.051675473910590914716767230174809810705482959747314453125	0.2099316127617756044809738114054198376834392547607421875	0.06263708673819483319089584938410553149878978729248046875	0.252298329333389859119307629953254945576190948486328125	-3.4276415982272668	10.155320561737836	ESYT2
transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0001205)	2/19	0.00890094418595284604667217109863486257381737232208251953125	0.07232017151086687911654138360972865484654903411865234375	0.01218969259999849556741491340972061152569949626922607421875	0.09904125237498777323263965399746666662395000457763671875	-2.1311766470971474	10.062559223152373	MEOX2;NFKB1
coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway (GO:1904929)	1/7	0.051675473910590914716767230174809810705482959747314453125	0.2099316127617756044809738114054198376834392547607421875	0.06263708673819483319089584938410553149878978729248046875	0.252298329333389859119307629953254945576190948486328125	-3.324034166621773	9.848355364128995	GPC6
interleukin-6 receptor binding (GO:0005138)	1/8	0.058837830914002527127326658273887005634605884552001953125	0.210812418080766950101434531461563892662525177001953125	0.07018860708841734297180892099277116358280181884765625	0.254005186958216777615149339908384718000888824462890625	-3.306257205779013	9.366528296433696	IL6ST
acetylglucosaminyltransferase activity (GO:0008375)	3/51	0.006740771138988043732764854354400085867382586002349853515625	0.069181598531719401545814207565854303538799285888671875	0.00931593991532724506610119163951821974478662014007568359375	0.09561096228888488202102280411054380238056182861328125	-1.8600738832228205	9.299589948972136	EXT1;B3GNT9;MGAT5
