Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
negative regulation of signal transduction (GO:0009968)	14/284	0.000000034177935694720441396076446131935266947721174801699817180633544921875	0.000041286946319222294688768004622403395842411555349826812744140625	0.000000130008555429258467075367120859008540634249584400095045566558837890625	0.000157050334958544241144295927625762487878091633319854736328125	-1.3128516154440044	22.570132154669228	NTRK2;PDGFRA;PID1;IGFBP5;LRP1;PTCH2;TNFAIP3;PEAR1;HIC1;DACT3;EPHB2;EPHA3;DACT1;DDR2
extracellular matrix organization (GO:0030198)	11/230	0.000001434099743729295980951602383635101745085194124840199947357177734375	0.00051239802274468553879016585739236688823439180850982666015625	0.0000041232975549657422832520482780527260047165327705442905426025390625	0.00145805372144114787739954675060971567290835082530975341796875	-1.6438121996669066	22.11744919411836	APP;CAPNS1;COL4A2;COL4A1;LAMB2;COL4A4;ELN;SPOCK2;COL4A3;FBLN5;DDR2
regulation of Wnt signaling pathway (GO:0030111)	7/110	0.00002021156200005711116372657254469658028028788976371288299560546875	0.004883113379213798073419372514081260305829346179962158203125	0.0000458185004448242872289280558373292251417296938598155975341796875	0.0110697497074695484775563869561665342189371585845947265625	-1.9192139732506415	20.74527465868488	SKI;APP;TCF7L1;LRP1;DACT3;HIC1;DACT1
regulation of osteoblast differentiation (GO:0045667)	7/70	0.000000979213998768758674411290254813167166503262706100940704345703125	0.00051239802274468553879016585739236688823439180850982666015625	0.0000029008983442805021246290071712525815428307396359741687774658203125	0.00145805372144114787739954675060971567290835082530975341796875	-1.47431726408882	20.399413866908777	GDF10;SKI;ZHX3;TMEM119;TWIST2;IL6ST;DDR2
regulation of NMDA receptor activity (GO:2000310)	3/14	0.0001444721027838285760773462396144850572454743087291717529296875	0.0164265117942730097533310384960714145563542842864990234375	0.000325366597650484333514864232483887462876737117767333984375	0.032753570830148757975219808713518432341516017913818359375	-2.141529186971272	18.936309356624584	APP;DAPK1;EPHB2
substrate-dependent cell migration, cell extension (GO:0006930)	2/8	0.001538974933571231849815941217229919857345521450042724609375	0.04766876204497559610384627148960134945809841156005859375	0.0028122115016510954542405809064575805678032338619232177734375	0.086782968393698645126477231315220706164836883544921875	-2.839803844701693	18.39238351433205	NRP1;NTN1
positive regulation of protein phosphorylation (GO:0001934)	12/413	0.000072590788779452040837929238659143038603360764682292938232421875	0.01096120910569725777350402751153524150140583515167236328125	0.00017196380837505276218367400442588177611469291150569915771484375	0.0259665350646329680384116755931245279498398303985595703125	-1.8964648532597734	18.074585463055264	GDF10;APP;NRP1;NTRK2;PDGFRA;RASSF2;FAM129A;TNKS1BP1;CCNL1;EPHB2;EPHA3;DDR2
negative regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000587)	2/8	0.001538974933571231849815941217229919857345521450042724609375	0.04766876204497559610384627148960134945809841156005859375	0.0028122115016510954542405809064575805678032338619232177734375	0.086782968393698645126477231315220706164836883544921875	-2.7724352714361915	17.956061604766273	PDGFRA;LRP1
regulation of striated muscle cell differentiation (GO:0051153)	2/9	0.001968888318713778694257765522479530773125588893890380859375	0.050604618915026482184327250024580280296504497528076171875	0.0034189682349569203330397204609880645875819027423858642578125	0.08787475803889276126934504418386495672166347503662109375	-2.8668371806848794	17.861216126571563	AKAP13;SIK1
regulation of signal transduction (GO:0009966)	11/234	0.000001696682194518826302810751878447081963940945570357143878936767578125	0.00051239802274468553879016585739236688823439180850982666015625	0.000004827992455103138577134080922093062326894141733646392822265625	0.00145805372144114787739954675060971567290835082530975341796875	-1.3383361001741663	17.782252094062155	APP;NTRK2;PDGFRA;TCF7L1;IGFBP5;IRAK1;DACT3;EPHB2;EPHA3;DACT1;DDR2
