Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of glucose import in response to insulin stimulus (GO:2001273)	2/14	0.000170218831858865078145159888123316704877652227878570556640625	0.0282563260885716031889369759255714598111808300018310546875	0.0003393883655751559597600619522239639991312287747859954833984375	0.05633846868547588704334572184961871244013309478759765625	-2.5182060667244657	21.854064253593897	PID1;PIK3R1
regulation of protein localization to plasma membrane (GO:1903076)	3/68	0.0001158737417678472390696053917480412565055303275585174560546875	0.0282563260885716031889369759255714598111808300018310546875	0.0002415427074287285788382895201920064209843985736370086669921875	0.05633846868547588704334572184961871244013309478759765625	-1.8285159246357556	16.571856999615246	PID1;PIK3R1;EPHA3
regulation of cell cycle G1/S phase transition (GO:1902806)	2/25	0.000555840264850141646015002638847590787918306887149810791015625	0.04309230239454404920440566684192162938416004180908203125	0.00098120737914858687477026588652506688958965241909027099609375	0.08144021246933270952172989609607611782848834991455078125	-2.1816654070177046	16.351646799458393	PID1;SUSD2
regulation of fat cell proliferation (GO:0070344)	1/7	0.00976039391519139577779728966788752586580812931060791015625	0.11002745217463318072592670660014846362173557281494140625	0.01375305187016382692244409469140009605325758457183837890625	0.14578685468761154453432027366943657398223876953125	-3.2195578007651102	14.9046933847555	PID1
vascular smooth muscle contraction (GO:0014829)	1/8	0.0111472147520225196848375759373084292747080326080322265625	0.11002745217463318072592670660014846362173557281494140625	0.01545936146903467527102815637363164569251239299774169921875	0.14578685468761154453432027366943657398223876953125	-3.296370768238618	14.822347435278484	EDNRA
growth hormone secretion (GO:0030252)	1/7	0.00976039391519139577779728966788752586580812931060791015625	0.11002745217463318072592670660014846362173557281494140625	0.01375305187016382692244409469140009605325758457183837890625	0.14578685468761154453432027366943657398223876953125	-3.1921031804915305	14.777594347404671	LTBP4
regulation of mitochondrial fusion (GO:0010635)	1/8	0.0111472147520225196848375759373084292747080326080322265625	0.11002745217463318072592670660014846362173557281494140625	0.01545936146903467527102815637363164569251239299774169921875	0.14578685468761154453432027366943657398223876953125	-3.25916292772501	14.655039939191257	PID1
regulation of cell differentiation (GO:0045595)	3/122	0.000648980457749157436768416840067175144213251769542694091796875	0.04309230239454404920440566684192162938416004180908203125	0.00126269153301924162181857358433489935123361647129058837890625	0.08384271779247763622944233929956681095063686370849609375	-1.9909035546800513	14.613447015442558	SPOCK2;LTBP4;EPHA3
negative regulation of cell cycle G1/S phase transition (GO:1902807)	2/23	0.0004695710282240333067853288451232174338656477630138397216796875	0.04309230239454404920440566684192162938416004180908203125	0.0008404172735868562817140858811626458191312849521636962890625	0.08144021246933270952172989609607611782848834991455078125	-1.9002949336222423	14.563273153420873	SUSD2;FHL1
negative regulation of cell cycle phase transition (GO:1901988)	1/7	0.00976039391519139577779728966788752586580812931060791015625	0.11002745217463318072592670660014846362173557281494140625	0.01375305187016382692244409469140009605325758457183837890625	0.14578685468761154453432027366943657398223876953125	-2.95789402134472	13.693341191845532	SUSD2
venous blood vessel development (GO:0060841)	1/8	0.0111472147520225196848375759373084292747080326080322265625	0.11002745217463318072592670660014846362173557281494140625	0.01545936146903467527102815637363164569251239299774169921875	0.14578685468761154453432027366943657398223876953125	-3.0154429000954504	13.559136844409444	CCBE1
insulin metabolic process (GO:1901142)	1/9	0.012532162629386445207302358539891429245471954345703125	0.11002745217463318072592670660014846362173557281494140625	0.01716283686234539029857870673367870040237903594970703125	0.14578685468761154453432027366943657398223876953125	-3.0420966756942978	13.322731364591602	CPE
regulation of endoplasmic reticulum unfolded protein response (GO:1900101)	1/10	0.01391523998649627121004801466597200487740337848663330078125	0.11002745217463318072592670660014846362173557281494140625	0.0188634825623325945442854134626031736843287944793701171875	0.14578685468761154453432027366943657398223876953125	-3.024073218398118	12.92721939980624	PIK3R1
