Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Glutathione metabolism_Mus musculus_WP164	1/17	0.02188030982483291086992949203704483807086944580078125	0.11011522180788391178651863810955546796321868896484375	0.02091558212884363221473194016652996651828289031982421875	0.10288778657420936946120804122983827255666255950927734375	-2.0804920531344138	7.951990443810331	GSTM1
Glutathione metabolism_Homo sapiens_WP100	1/23	0.0294922886317535055955563194629576173610985279083251953125	0.11011522180788391178651863810955546796321868896484375	0.027803586056923630664972080239749629981815814971923828125	0.10288778657420936946120804122983827255666255950927734375	-2.0838661399101928	7.342765853267551	GSTM1
Estrogen metabolism_Homo sapiens_WP697	1/18	0.0231529471650368245949636047953390516340732574462890625	0.11011522180788391178651863810955546796321868896484375	0.0220664790095447781170800993777447729371488094329833984375	0.10288778657420936946120804122983827255666255950927734375	-1.8736155356987834	7.055348863778813	GSTM1
Complement Activation, Classical Pathway_Mus musculus_WP200	1/14	0.0180528252715801591776756396257042069919407367706298828125	0.11011522180788391178651863810955546796321868896484375	0.0174559230037625336129369912896436289884150028228759765625	0.10288778657420936946120804122983827255666255950927734375	-1.6877136565328237	6.775247289513399	CD55
Aflatoxin B1 metabolism_Homo sapiens_WP699	1/7	0.00906594147580630504990040208213031291961669921875	0.11011522180788391178651863810955546796321868896484375	0.00934261017254852006719278989521626499481499195098876953125	0.10288778657420936946120804122983827255666255950927734375	-1.3431288122299354	6.317044505021239	GSTM1
Complement Activation_Homo sapiens_WP545	1/22	0.028227593335885904635151888442123890854418277740478515625	0.11011522180788391178651863810955546796321868896484375	0.026658478384616997314271458208168041892349720001220703125	0.10288778657420936946120804122983827255666255950927734375	-1.717921440024765	6.128607933068801	CD55
PodNet: protein-protein interactions in the podocyte_Mus musculus_WP2310	2/305	0.05925685005541687921937210603573475964367389678955078125	0.11898589368702856827741953793520224280655384063720703125	0.0465792795102354106884234852259396575391292572021484375	0.1097429309367652650042401774044265039265155792236328125	-1.9254341098835137	5.4410339836187465	UCHL1;LIMS2
Prostaglandin Synthesis and Regulation_Homo sapiens_WP98	1/30	0.038300946715785710861013058092794381082057952880859375	0.11011522180788391178651863810955546796321868896484375	0.03578705619972499807346366651472635567188262939453125	0.10288778657420936946120804122983827255666255950927734375	-1.6579622073667148	5.408738051851343	ANXA3
Prostaglandin Synthesis and Regulation_Mus musculus_WP374	1/30	0.038300946715785710861013058092794381082057952880859375	0.11011522180788391178651863810955546796321868896484375	0.03578705619972499807346366651472635567188262939453125	0.10288778657420936946120804122983827255666255950927734375	-1.5830910438798527	5.164487302866567	ANXA3
Splicing factor NOVA regulated synpatic proteins_Mus musculus_WP1983	1/42	0.05322294540362478010298019626134191639721393585205078125	0.11898589368702856827741953793520224280655384063720703125	0.0493422997857043410530053506590775214135646820068359375	0.1097429309367652650042401774044265039265155792236328125	-1.7363288364822074	5.093113769690448	CADM3
Complement and Coagulation Cascades_Mus musculus_WP449	1/55	0.069137163725487782439671491374610923230648040771484375	0.11898589368702856827741953793520224280655384063720703125	0.06384250174583316894683093778439797461032867431640625	0.1097429309367652650042401774044265039265155792236328125	-1.5689706159153753	4.191760534777945	CD55
